count_point_id,year,region_id,region_name,region_ons_code,local_authority_id,local_authority_name,local_authority_code,road_name,road_category,road_type,start_junction_road_name,end_junction_road_name,easting,northing,latitude,longitude,link_length_km,link_length_miles,estimation_method,estimation_method_detailed,direction_of_travel,pedal_cycles,two_wheeled_motor_vehicles,cars_and_taxis,buses_and_coaches,lgvs,hgvs_2_rigid_axle,hgvs_3_rigid_axle,hgvs_4_or_more_rigid_axle,hgvs_3_or_4_articulated_axle,hgvs_5_articulated_axle,hgvs_6_articulated_axle,all_hgvs,all_motor_vehicles
40832,2018,3,Scotland,S92000003,33,Scottish Borders,S12000026,A72,PA,Major,LA Boundary,A701,307600,639100,55.63664536,-3.46936882,4.6,2.86,Estimated,Estimated using previous year's AADF on this link,W,0,0,427,11,183,26,12,32,5,4,34,114,735
80528,2018,3,Scotland,S92000003,41,North Ayrshire,S12000021,A736,PA,Major,B7080,Lochlibo Road roundabout,234000,641300,55.63683084,-4.63877683,1.2,0.75,Estimated,Estimated using previous year's AADF on this link,E,0,6,2031,13,414,69,32,38,2,9,20,171,2634
80528,2018,3,Scotland,S92000003,41,North Ayrshire,S12000021,A736,PA,Major,B7080,Lochlibo Road roundabout,234000,641300,55.63683084,-4.63877683,1.2,0.75,Estimated,Estimated using previous year's AADF on this link,W,0,7,2078,10,444,86,32,27,2,6,23,176,2715
80204,2018,3,Scotland,S92000003,37,South Lanarkshire,S12000029,M74,TM,Major,11,10,282100,640000,55.63920914,-3.87461459,7.6,4.72,Counted,Automatic counter,N,0,69,9119,105,3013,721,264,340,127,650,2058,4159,16466
80204,2018,3,Scotland,S92000003,37,South Lanarkshire,S12000029,M74,TM,Major,11,10,282100,640000,55.63920914,-3.87461459,7.6,4.72,Counted,Automatic counter,S,0,73,10170,109,2970,627,298,272,180,1244,1337,3958,17280
80269,2018,3,Scotland,S92000003,41,North Ayrshire,S12000021,A737,PA,Major,A737 Kilwinning Rd,A78,231500,641680,55.63938131,-4.6786785,0.5,0.31,Counted,Manual count,N,1,11,4651,39,517,28,1,10,0,2,2,43,5261
80269,2018,3,Scotland,S92000003,41,North Ayrshire,S12000021,A737,PA,Major,A737 Kilwinning Rd,A78,231500,641680,55.63938131,-4.6786785,0.5,0.31,Counted,Manual count,S,1,17,5000,52,635,48,5,13,12,5,9,91,5794
80402,2018,3,Scotland,S92000003,41,North Ayrshire,S12000021,A737,PA,Major,A737 spur to A78,A737 spur to A78,231300,641700,55.63949144,-4.68186445,0.7,0.43,Estimated,Estimated using previous year's AADF on this link,N,11,25,5576,182,1326,178,44,40,4,5,11,282,7391
80402,2018,3,Scotland,S92000003,41,North Ayrshire,S12000021,A737,PA,Major,A737 spur to A78,A737 spur to A78,231300,641700,55.63949144,-4.68186445,0.7,0.43,Estimated,Estimated using previous year's AADF on this link,S,8,8,2381,165,494,54,14,8,2,4,2,83,3131
80268,2018,3,Scotland,S92000003,41,North Ayrshire,S12000021,A737,PA,Major,A737,A78 roundabout,231350,641950,55.64175263,-4.68122441,0.5,0.31,Estimated,Estimated using previous year's AADF on this link,E,1,22,2629,19,483,88,25,23,13,4,4,157,3310
80268,2018,3,Scotland,S92000003,41,North Ayrshire,S12000021,A737,PA,Major,A737,A78 roundabout,231350,641950,55.64175263,-4.68122441,0.5,0.31,Estimated,Estimated using previous year's AADF on this link,W,2,0,317,3,38,2,3,0,0,0,0,5,364
30762,2018,3,Scotland,S92000003,41,North Ayrshire,S12000021,A738,PA,Major,A738,A738,225000,642300,55.64264884,-4.78221074,4,2.49,Counted,Automatic counter,E,6,7,3397,41,646,92,24,40,3,2,6,167,4258
30762,2018,3,Scotland,S92000003,41,North Ayrshire,S12000021,A738,PA,Major,A738,A738,225000,642300,55.64264884,-4.78221074,4,2.49,Counted,Automatic counter,W,6,10,3727,89,736,95,29,43,4,2,6,179,4740
1024,2018,3,Scotland,S92000003,33,Scottish Borders,S12000026,A72,PA,Major,A701,A703,322200,639500,55.6427969,-3.23762232,16.1,10,Estimated,Estimated using previous year's AADF on this link,E,12,12,1212,29,410,67,37,5,10,1,12,131,1793
1024,2018,3,Scotland,S92000003,33,Scottish Borders,S12000026,A72,PA,Major,A701,A703,322200,639500,55.6427969,-3.23762232,16.1,10,Estimated,Estimated using previous year's AADF on this link,W,8,21,1199,30,429,53,52,3,11,2,9,131,1810
80529,2018,3,Scotland,S92000003,41,North Ayrshire,S12000021,A736,PA,Major,Cairnmount Rd,B785,234260,642000,55.64320255,-4.6350732,0.9,0.56,Estimated,Estimated using previous year's AADF on this link,N,0,7,2135,22,635,95,38,25,4,11,40,213,3012
80529,2018,3,Scotland,S92000003,41,North Ayrshire,S12000021,A736,PA,Major,Cairnmount Rd,B785,234260,642000,55.64320255,-4.6350732,0.9,0.56,Estimated,Estimated using previous year's AADF on this link,S,2,10,2077,18,611,92,42,14,2,18,29,196,2912
30836,2018,3,Scotland,S92000003,33,Scottish Borders,S12000026,A72,PA,Major,A703,B709,328100,639630,55.64487442,-3.14394099,10.4,6.46,Estimated,Estimated using previous year's AADF on this link,E,9,27,3174,43,848,84,14,4,6,9,5,122,4214
30836,2018,3,Scotland,S92000003,33,Scottish Borders,S12000026,A72,PA,Major,A703,B709,328100,639630,55.64487442,-3.14394099,10.4,6.46,Estimated,Estimated using previous year's AADF on this link,W,6,33,3171,47,788,85,10,6,8,6,13,128,4167
10756,2018,3,Scotland,S92000003,41,North Ayrshire,S12000021,A738,PA,Major,A738,A738,228000,642500,55.64551484,-4.73472908,1.4,0.87,Estimated,Estimated using previous year's AADF on this link,E,3,12,8780,124,1182,206,41,35,7,18,32,339,10438
10756,2018,3,Scotland,S92000003,41,North Ayrshire,S12000021,A738,PA,Major,A738,A738,228000,642500,55.64551484,-4.73472908,1.4,0.87,Estimated,Estimated using previous year's AADF on this link,W,8,21,9850,134,1713,196,60,23,10,20,23,332,12049
40760,2018,3,Scotland,S92000003,41,North Ayrshire,S12000021,A78,TA,Major,A737,A738,228300,642550,55.64606968,-4.72999924,3.8,2.36,Counted,Automatic counter,E,1,49,12883,105,1858,331,73,76,59,63,80,682,15578
40760,2018,3,Scotland,S92000003,41,North Ayrshire,S12000021,A78,TA,Major,A737,A738,228300,642550,55.64606968,-4.72999924,3.8,2.36,Counted,Automatic counter,W,2,57,13215,95,2042,318,66,78,40,43,81,625,16035
90194,2018,3,Scotland,S92000003,39,East Ayrshire,S12000008,A77,TA,Major,B7038,M77,245540,641940,55.64638053,-4.45599834,1,0.62,Counted,Automatic counter,E,0,71,18303,157,3881,450,85,106,60,69,620,1390,23802
90194,2018,3,Scotland,S92000003,39,East Ayrshire,S12000008,A77,TA,Major,B7038,M77,245540,641940,55.64638053,-4.45599834,1,0.62,Counted,Automatic counter,W,0,55,16129,100,3308,331,66,127,42,58,637,1261,20853
10902,2018,3,Scotland,S92000003,39,East Ayrshire,S12000008,A735,PA,Major,B751,LA Boundary,241200,642100,55.64641772,-4.5249812,1.4,0.87,Estimated,Estimated using previous year's AADF on this link,N,1,5,1501,66,349,49,5,5,3,2,0,65,1986
10902,2018,3,Scotland,S92000003,39,East Ayrshire,S12000008,A735,PA,Major,B751,LA Boundary,241200,642100,55.64641772,-4.5249812,1.4,0.87,Estimated,Estimated using previous year's AADF on this link,S,9,5,1567,66,362,50,8,4,6,2,1,70,2070
10872,2018,3,Scotland,S92000003,33,Scottish Borders,S12000026,A698,PA,Major,A697,A6112,383400,639340,55.64731554,-2.26532086,2.6,1.62,Estimated,Estimated using previous year's AADF on this link,E,3,12,1299,15,358,39,6,9,10,14,40,117,1801
10872,2018,3,Scotland,S92000003,33,Scottish Borders,S12000026,A698,PA,Major,A697,A6112,383400,639340,55.64731554,-2.26532086,2.6,1.62,Estimated,Estimated using previous year's AADF on this link,W,2,8,1367,16,338,40,12,7,9,23,19,108,1837
80401,2018,3,Scotland,S92000003,41,North Ayrshire,S12000021,A737,PA,Major,A737 spur to A78,A738,231000,642600,55.647465,-4.68717839,2.2,1.37,Estimated,Estimated using previous year's AADF on this link,N,9,9,4774,116,753,85,20,32,15,4,17,173,5826
80401,2018,3,Scotland,S92000003,41,North Ayrshire,S12000021,A737,PA,Major,A737 spur to A78,A738,231000,642600,55.647465,-4.68717839,2.2,1.37,Estimated,Estimated using previous year's AADF on this link,S,7,9,4239,126,618,86,11,17,12,5,6,136,5128
754,2018,3,Scotland,S92000003,41,North Ayrshire,S12000021,A738,PA,Major,A738,Road to Ardrossan Castle,223000,643200,55.65000149,-4.81452651,1.8,1.12,Estimated,Estimated using previous year's AADF on this link,E,80,21,2732,61,513,53,2,3,2,3,1,64,3390
754,2018,3,Scotland,S92000003,41,North Ayrshire,S12000021,A738,PA,Major,A738,Road to Ardrossan Castle,223000,643200,55.65000149,-4.81452651,1.8,1.12,Estimated,Estimated using previous year's AADF on this link,W,74,24,2705,55,478,57,6,3,2,3,2,73,3336
50769,2018,3,Scotland,S92000003,37,South Lanarkshire,S12000029,A71,PA,Major,B745,B743 Muirkirk Road,266000,641700,55.65030031,-4.13103454,8.2,5.1,Estimated,Estimated using previous year's AADF on this link,E,0,13,1649,13,668,122,36,67,9,42,82,358,2702
50769,2018,3,Scotland,S92000003,37,South Lanarkshire,S12000029,A71,PA,Major,B745,B743 Muirkirk Road,266000,641700,55.65030031,-4.13103454,8.2,5.1,Estimated,Estimated using previous year's AADF on this link,W,1,41,1676,16,720,106,32,51,15,27,86,318,2770
10905,2018,3,Scotland,S92000003,41,North Ayrshire,S12000021,A738,PA,Major,A78,A737,229000,643100,55.65125281,-4.71923212,2.1,1.3,Estimated,Estimated using previous year's AADF on this link,E,15,26,4393,43,638,123,12,26,7,2,14,184,5283
10905,2018,3,Scotland,S92000003,41,North Ayrshire,S12000021,A738,PA,Major,A78,A737,229000,643100,55.65125281,-4.71923212,2.1,1.3,Estimated,Estimated using previous year's AADF on this link,W,15,18,4293,37,678,100,15,14,3,2,9,143,5169
74353,2018,3,Scotland,S92000003,41,North Ayrshire,S12000021,A736,PA,Major,B785,LA boundary,235080,643000,55.6524573,-4.62265947,2.5,1.55,Estimated,Estimated using previous year's AADF on this link,N,3,23,1762,12,464,70,22,55,11,16,39,213,2475
74353,2018,3,Scotland,S92000003,41,North Ayrshire,S12000021,A736,PA,Major,B785,LA boundary,235080,643000,55.6524573,-4.62265947,2.5,1.55,Estimated,Estimated using previous year's AADF on this link,S,1,25,1762,12,489,83,26,49,8,28,36,230,2519
80536,2018,3,Scotland,S92000003,39,East Ayrshire,S12000008,M77,TM,Major,A77,M77 Slip Lane,245869,642635,55.652724,-4.45116571,1.2,0.75,Estimated,Estimated using previous year's AADF on this link,N,0,44,14886,177,4252,621,131,164,55,266,304,1541,20901
80536,2018,3,Scotland,S92000003,39,East Ayrshire,S12000008,M77,TM,Major,A77,M77 Slip Lane,245869,642635,55.652724,-4.45116571,1.2,0.75,Estimated,Estimated using previous year's AADF on this link,S,0,41,14782,180,4398,627,147,132,51,258,387,1601,21001
74355,2018,3,Scotland,S92000003,41,North Ayrshire,S12000021,A735,PA,Major,LA boundary,LA Boundary,241100,643000,55.65446383,-4.52708912,1,0.62,Estimated,Estimated using previous year's AADF on this link,N,1,5,1501,66,350,49,5,5,3,2,0,65,1986
74355,2018,3,Scotland,S92000003,41,North Ayrshire,S12000021,A735,PA,Major,LA boundary,LA Boundary,241100,643000,55.65446383,-4.52708912,1,0.62,Estimated,Estimated using previous year's AADF on this link,S,11,5,1567,66,362,50,8,4,6,2,1,70,2070
80495,2018,3,Scotland,S92000003,41,North Ayrshire,S12000021,A78,TA,Major,A738 - Eglinton Road,A738,226540,643580,55.65468864,-4.75858107,6.6,4.1,Counted,Automatic counter,E,3,30,7454,45,1050,208,32,43,39,44,70,437,9016
80495,2018,3,Scotland,S92000003,41,North Ayrshire,S12000021,A78,TA,Major,A738 - Eglinton Road,A738,226540,643580,55.65468864,-4.75858107,6.6,4.1,Counted,Automatic counter,W,3,30,7495,45,1057,209,32,44,39,44,70,437,9063
30874,2018,3,Scotland,S92000003,33,Scottish Borders,S12000026,A698,PA,Major,A6112,LA Boundary,384800,640170,55.6548193,-2.24312266,0.5,0.31,Estimated,Estimated using previous year's AADF on this link,E,3,23,1450,5,357,46,12,12,15,19,26,130,1966
30874,2018,3,Scotland,S92000003,33,Scottish Borders,S12000026,A698,PA,Major,A6112,LA Boundary,384800,640170,55.6548193,-2.24312266,0.5,0.31,Estimated,Estimated using previous year's AADF on this link,W,5,15,1424,7,357,49,10,2,4,13,24,102,1905
21010,2018,3,Scotland,S92000003,33,Scottish Borders,S12000026,A6105,PA,Major,A68,A6089,360000,640400,55.6554715,-2.63726139,10,6.21,Estimated,Estimated using previous year's AADF on this link,W,0,3,823,8,232,39,13,1,6,5,17,82,1149
21010,2018,3,Scotland,S92000003,33,Scottish Borders,S12000026,A6105,PA,Major,A68,A6089,360000,640400,55.6554715,-2.63726139,10,6.21,Estimated,Estimated using previous year's AADF on this link,E,2,2,791,12,232,26,8,3,13,6,4,60,1097
78604,2018,3,Scotland,S92000003,41,North Ayrshire,S12000021,A737,TA,Major,A738,Park Lane,229930,643650,55.6565156,-4.70481089,0.7,0.43,Estimated,Estimated from nearby links,C,7,32,6751,128,1099,156,45,50,31,24,40,345,8356
1005,2018,3,Scotland,S92000003,37,South Lanarkshire,S12000029,A73,PA,Major,A70,A70,291400,641700,55.65664504,-3.72761826,0.7,0.43,Estimated,Estimated using previous year's AADF on this link,N,0,6,2193,44,762,120,91,117,39,42,175,582,3587
1005,2018,3,Scotland,S92000003,37,South Lanarkshire,S12000029,A73,PA,Major,A70,A70,291400,641700,55.65664504,-3.72761826,0.7,0.43,Estimated,Estimated using previous year's AADF on this link,S,1,8,2165,45,816,116,70,117,50,84,124,560,3594
80524,2018,3,Scotland,S92000003,37,South Lanarkshire,S12000029,M74,TM,Major,10,9,280000,642140,55.65791265,-3.90889129,2.8,1.74,Estimated,Estimated using previous year's AADF on this link,E,0,59,11607,63,2675,452,160,106,122,363,2381,3584,17988
80524,2018,3,Scotland,S92000003,37,South Lanarkshire,S12000029,M74,TM,Major,10,9,280000,642140,55.65791265,-3.90889129,2.8,1.74,Estimated,Estimated using previous year's AADF on this link,W,0,52,9362,52,2240,341,152,87,134,391,2455,3561,15267
791,2018,3,Scotland,S92000003,37,South Lanarkshire,S12000029,A702,TA,Major,A72,A721,307340,641600,55.65905138,-3.47434117,7.2,4.47,Estimated,Estimated using previous year's AADF on this link,N,0,7,1689,19,350,116,18,32,11,29,80,287,2351
791,2018,3,Scotland,S92000003,37,South Lanarkshire,S12000029,A702,TA,Major,A72,A721,307340,641600,55.65905138,-3.47434117,7.2,4.47,Estimated,Estimated using previous year's AADF on this link,S,0,12,1688,11,310,134,15,43,13,35,57,297,2319
80538,2018,3,Scotland,S92000003,39,East Ayrshire,S12000008,M77,TM,Major,M77,B751,246209,643623,55.66170103,-4.44632101,0.3,0.19,Estimated,Estimated using previous year's AADF on this link,S,0,7,1190,32,399,44,21,31,7,7,10,120,1748
80525,2018,3,Scotland,S92000003,37,South Lanarkshire,S12000029,M74,TM,Major,9,B7078,279400,642650,55.66234385,-3.91864606,1.2,0.75,Counted,Automatic counter,E,0,11,2405,20,574,87,14,37,24,183,443,789,3799
80537,2018,3,Scotland,S92000003,39,East Ayrshire,S12000008,M77,TM,Major,M77 Slip Lane,M77 Slip Lane,246211,643753,55.66286867,-4.44636209,0.7,0.43,Estimated,Estimated using previous year's AADF on this link,N,0,48,16464,188,3969,754,55,111,53,485,178,1637,22306
80537,2018,3,Scotland,S92000003,39,East Ayrshire,S12000008,M77,TM,Major,M77 Slip Lane,M77 Slip Lane,246211,643753,55.66286867,-4.44636209,0.7,0.43,Estimated,Estimated using previous year's AADF on this link,S,0,141,15826,195,4236,700,79,167,16,342,428,1732,22130
40904,2018,3,Scotland,S92000003,39,East Ayrshire,S12000008,A736,PA,Major,LA Boundary,B778,235700,644200,55.66343838,-4.61353528,2.6,1.62,Estimated,Estimated using previous year's AADF on this link,N,2,23,1762,12,464,70,22,55,11,16,39,213,2474
40904,2018,3,Scotland,S92000003,39,East Ayrshire,S12000008,A736,PA,Major,LA Boundary,B778,235700,644200,55.66343838,-4.61353528,2.6,1.62,Estimated,Estimated using previous year's AADF on this link,S,1,25,1762,12,489,83,26,49,8,28,36,230,2519
80539,2018,3,Scotland,S92000003,39,East Ayrshire,S12000008,M77,TM,Major,B751,M77,246288,643878,55.66401517,-4.44520927,0.4,0.25,Estimated,Estimated using previous year's AADF on this link,S,0,7,1485,31,480,41,18,8,22,7,14,110,2113
80393,2018,3,Scotland,S92000003,37,South Lanarkshire,S12000029,A73,PA,Major,A70,A743,290100,642600,55.66443539,-3.74862978,3.8,2.36,Estimated,Estimated using previous year's AADF on this link,E,3,14,2273,34,434,72,30,81,6,12,46,247,3002
80393,2018,3,Scotland,S92000003,37,South Lanarkshire,S12000029,A73,PA,Major,A70,A743,290100,642600,55.66443539,-3.74862978,3.8,2.36,Estimated,Estimated using previous year's AADF on this link,W,4,17,2376,39,399,68,23,51,7,21,19,191,3021
30828,2018,3,Scotland,S92000003,37,South Lanarkshire,S12000029,A70,PA,Major,A73,A743,291570,642800,55.66656225,-3.7253524,3.3,2.05,Estimated,Estimated using previous year's AADF on this link,N,0,4,1037,21,371,84,33,63,14,24,404,622,2055
30828,2018,3,Scotland,S92000003,37,South Lanarkshire,S12000029,A70,PA,Major,A73,A743,291570,642800,55.66656225,-3.7253524,3.3,2.05,Estimated,Estimated using previous year's AADF on this link,S,4,7,1002,12,372,67,32,67,66,112,105,449,1843
30873,2018,3,Scotland,S92000003,33,Scottish Borders,S12000026,A697,PA,Major,A698,A6105,380000,641600,55.66749294,-2.31950829,14,8.7,Estimated,Estimated using previous year's AADF on this link,E,1,0,612,2,182,35,1,0,7,13,18,74,869
30873,2018,3,Scotland,S92000003,33,Scottish Borders,S12000026,A697,PA,Major,A698,A6105,380000,641600,55.66749294,-2.31950829,14,8.7,Estimated,Estimated using previous year's AADF on this link,W,1,15,695,2,185,30,5,0,8,13,24,81,977
80560,2018,3,Scotland,S92000003,39,East Ayrshire,S12000008,M77,TM,Major,M77 Slip Lane,M77 Slip Lane,246454,644347,55.6682779,-4.44283538,0.7,0.43,Estimated,Estimated using previous year's AADF on this link,N,0,68,14656,322,4494,672,106,163,37,318,214,1511,21050
80560,2018,3,Scotland,S92000003,39,East Ayrshire,S12000008,M77,TM,Major,M77 Slip Lane,M77 Slip Lane,246454,644347,55.6682779,-4.44283538,0.7,0.43,Estimated,Estimated using previous year's AADF on this link,S,0,56,14881,320,4642,668,106,135,23,365,249,1547,21447
20761,2018,3,Scotland,S92000003,41,North Ayrshire,S12000021,A78,TA,Major,Road to Ardrossan Castle,B7047 Chapelton Road,221257,645366,55.66880134,-4.84359897,2.7,1.68,Estimated,Estimated using previous year's AADF on this link,N,22,89,4882,38,766,78,29,20,10,10,20,166,5941
20761,2018,3,Scotland,S92000003,41,North Ayrshire,S12000021,A78,TA,Major,Road to Ardrossan Castle,B7047 Chapelton Road,221257,645366,55.66880134,-4.84359897,2.7,1.68,Estimated,Estimated using previous year's AADF on this link,S,19,56,4778,36,677,73,24,15,15,21,23,171,5718
50704,2018,3,Scotland,S92000003,39,East Ayrshire,S12000008,A77,PA,Major,M77,M77,246500,644480,55.66948639,-4.44217917,2.4,1.49,Estimated,Estimated using previous year's AADF on this link,N,3,22,2109,20,897,138,39,72,9,16,29,301,3350
50704,2018,3,Scotland,S92000003,39,East Ayrshire,S12000008,A77,PA,Major,M77,M77,246500,644480,55.66948639,-4.44217917,2.4,1.49,Estimated,Estimated using previous year's AADF on this link,S,3,8,937,2,454,35,9,21,4,5,8,83,1484
74356,2018,3,Scotland,S92000003,39,East Ayrshire,S12000008,A735,PA,Major,LA boundary,B769,241565,644700,55.66987573,-4.52068774,2.7,1.68,Estimated,Estimated using previous year's AADF on this link,N,1,5,1501,66,350,49,5,5,3,2,0,65,1986
74356,2018,3,Scotland,S92000003,39,East Ayrshire,S12000008,A735,PA,Major,LA boundary,B769,241565,644700,55.66987573,-4.52068774,2.7,1.68,Estimated,Estimated using previous year's AADF on this link,S,11,5,1567,66,362,50,8,4,6,2,1,70,2070
80562,2018,3,Scotland,S92000003,39,East Ayrshire,S12000008,M77,TM,Major,A77,M77,246664,644612,55.67072319,-4.43964804,0.3,0.19,Estimated,Estimated using previous year's AADF on this link,E,0,4,952,8,336,52,4,3,4,16,14,94,1393
20831,2018,3,Scotland,S92000003,37,South Lanarkshire,S12000029,A73,PA,Major,A743,A706,288100,643700,55.67385731,-3.78085526,0.1,0.06,Counted,Manual count,E,5,30,5897,142,972,66,16,20,7,16,20,146,7187
20831,2018,3,Scotland,S92000003,37,South Lanarkshire,S12000029,A73,PA,Major,A743,A706,288100,643700,55.67385731,-3.78085526,0.1,0.06,Counted,Manual count,W,16,29,7628,142,1226,78,23,28,5,4,28,166,9191
20826,2018,3,Scotland,S92000003,37,South Lanarkshire,S12000029,A71,PA,Major,B743,A726,270000,644260,55.67437445,-4.06872808,0.6,0.37,Estimated,Estimated using previous year's AADF on this link,E,2,9,1774,20,750,117,21,75,11,40,106,369,2922
20826,2018,3,Scotland,S92000003,37,South Lanarkshire,S12000029,A71,PA,Major,B743,A726,270000,644260,55.67437445,-4.06872808,0.6,0.37,Estimated,Estimated using previous year's AADF on this link,W,0,6,1842,17,755,114,24,59,20,32,93,341,2962
20830,2018,3,Scotland,S92000003,33,Scottish Borders,S12000026,A72,PA,Major,A701,A721,311400,643300,55.67507972,-3.41038148,4.2,2.61,Estimated,Estimated using previous year's AADF on this link,N,6,13,812,5,189,23,4,5,8,5,19,64,1082
20830,2018,3,Scotland,S92000003,33,Scottish Borders,S12000026,A72,PA,Major,A701,A721,311400,643300,55.67507972,-3.41038148,4.2,2.61,Estimated,Estimated using previous year's AADF on this link,S,0,16,864,6,208,22,4,17,5,13,58,120,1214
